,trial,trial_type,gain,loss,response_time,choice,outcome,total_gain,gain_prob,loss_prob,sub
44,45,positiveSkew,5.25,1.75,1.0695,safe,0.0,-4.0,0.25,0.75,sub-036
45,46,symmetric,3.05,3.05,0.90364,gamble,3.05,-0.95,0.5,0.5,sub-036
46,47,symmetric,3.05,3.05,1.6683,gamble,3.05,2.1,0.5,0.5,sub-036
47,48,positiveSkew,5.25,1.75,0.7865,safe,0.0,2.1,0.25,0.75,sub-036
48,49,symmetric,3.05,3.05,1.3692,gamble,-3.05,-0.95,0.5,0.5,sub-036
49,50,positiveSkew,5.25,1.75,1.7695,safe,0.0,-0.95,0.25,0.75,sub-036
50,51,symmetric,3.05,3.05,1.0698,gamble,-3.05,-4.0,0.5,0.5,sub-036
51,52,positiveSkew,5.25,1.75,1.0198,safe,0.0,-4.0,0.25,0.75,sub-036
52,53,symmetric,3.05,3.05,1.5023,gamble,3.05,-0.95,0.5,0.5,sub-036
53,54,positiveSkew,5.25,1.75,1.2187,safe,0.0,-0.95,0.25,0.75,sub-036
54,55,negativeSkew,1.75,5.25,0.97057,gamble,1.75,0.8,0.75,0.25,sub-036
55,56,positiveSkew,5.25,1.75,1.5838,gamble,-1.75,-0.95,0.25,0.75,sub-036
56,57,negativeSkew,1.75,5.25,0.9515,gamble,1.75,0.8,0.75,0.25,sub-036
57,58,symmetric,3.05,3.05,2.0353,gamble,3.05,3.85,0.5,0.5,sub-036
58,59,symmetric,3.05,3.05,3.1359,safe,0.0,3.85,0.5,0.5,sub-036
59,60,negativeSkew,1.75,5.25,2.5115,gamble,1.75,5.6,0.75,0.25,sub-036
60,61,symmetric,3.05,3.05,1.0184,gamble,3.05,8.65,0.5,0.5,sub-036
61,62,negativeSkew,1.75,5.25,0.7859,gamble,1.75,10.4,0.75,0.25,sub-036
62,63,symmetric,3.05,3.05,1.1998,gamble,-3.05,7.35,0.5,0.5,sub-036
63,64,negativeSkew,1.75,5.25,1.0865,gamble,-5.25,2.1,0.75,0.25,sub-036
64,65,positiveSkew,5.25,1.75,0.95305,safe,0.0,2.1,0.25,0.75,sub-036
65,66,positiveSkew,5.25,1.75,1.1701,safe,0.0,2.1,0.25,0.75,sub-036
66,67,negativeSkew,1.75,5.25,2.0198,gamble,1.75,3.85,0.75,0.25,sub-036
67,68,negativeSkew,1.75,5.25,0.93587,gamble,1.75,5.6,0.75,0.25,sub-036
68,69,negativeSkew,1.75,5.25,1.1863,gamble,1.75,7.35,0.75,0.25,sub-036
69,70,symmetric,3.05,3.05,1.2192,gamble,-3.05,4.3,0.5,0.5,sub-036
70,71,positiveSkew,5.25,1.75,1.4034,safe,0.0,4.3,0.25,0.75,sub-036
71,72,positiveSkew,5.25,1.75,1.4692,safe,0.0,4.3,0.25,0.75,sub-036
0,1,symmetric,3.05,3.05,1.6835,gamble,3.05,13.05,0.5,0.5,sub-057
1,2,symmetric,3.05,3.05,1.1192,safe,0.0,13.05,0.5,0.5,sub-057
2,3,symmetric,3.05,3.05,1.2861,gamble,3.05,16.1,0.5,0.5,sub-057
3,4,negativeSkew,1.75,5.25,1.3198,gamble,1.75,17.85,0.75,0.25,sub-057
4,5,negativeSkew,1.75,5.25,1.0357,gamble,1.75,19.6,0.75,0.25,sub-057
5,6,symmetric,3.05,3.05,1.0692,safe,0.0,19.6,0.5,0.5,sub-057
6,7,positiveSkew,5.25,1.75,0.96906,gamble,-1.75,17.85,0.25,0.75,sub-057
7,8,negativeSkew,1.75,5.25,2.1358,safe,0.0,17.85,0.75,0.25,sub-057
8,9,positiveSkew,5.25,1.75,1.8861,safe,0.0,17.85,0.25,0.75,sub-057
9,10,positiveSkew,5.25,1.75,0.90249,gamble,-1.75,16.1,0.25,0.75,sub-057
10,11,positiveSkew,5.25,1.75,1.7192,safe,0.0,16.1,0.25,0.75,sub-057
11,12,symmetric,3.05,3.05,1.5527,gamble,-3.05,13.05,0.5,0.5,sub-057
12,13,symmetric,3.05,3.05,1.5358,gamble,3.05,16.1,0.5,0.5,sub-057
13,14,negativeSkew,1.75,5.25,0.836,gamble,1.75,17.85,0.75,0.25,sub-057
14,15,positiveSkew,5.25,1.75,1.3192,safe,0.0,17.85,0.25,0.75,sub-057
15,16,negativeSkew,1.75,5.25,1.3193,gamble,1.75,19.6,0.75,0.25,sub-057
16,17,negativeSkew,1.75,5.25,1.0031,gamble,-5.25,14.35,0.75,0.25,sub-057
17,18,positiveSkew,5.25,1.75,1.7858,gamble,-1.75,12.6,0.25,0.75,sub-057
18,19,positiveSkew,5.25,1.75,0.77036,gamble,-1.75,10.85,0.25,0.75,sub-057
19,20,positiveSkew,5.25,1.75,0.86951,gamble,-1.75,9.1,0.25,0.75,sub-057
20,21,positiveSkew,5.25,1.75,0.86904,gamble,-1.75,7.35,0.25,0.75,sub-057
21,22,symmetric,3.05,3.05,1.1856,gamble,-3.05,4.3,0.5,0.5,sub-057
22,23,negativeSkew,1.75,5.25,0.78586,gamble,1.75,6.05,0.75,0.25,sub-057
23,24,symmetric,3.05,3.05,1.203,gamble,3.05,9.1,0.5,0.5,sub-057
24,25,positiveSkew,5.25,1.75,1.719,gamble,-1.75,7.35,0.25,0.75,sub-057
25,26,negativeSkew,1.75,5.25,1.2196,gamble,1.75,9.1,0.75,0.25,sub-057
26,27,negativeSkew,1.75,5.25,0.81963,gamble,-5.25,3.85,0.75,0.25,sub-057
27,28,negativeSkew,1.75,5.25,0.6863,gamble,1.75,5.6,0.75,0.25,sub-057
28,29,symmetric,3.05,3.05,0.72056,gamble,-3.05,2.55,0.5,0.5,sub-057
29,30,symmetric,3.05,3.05,1.0028,gamble,-3.05,-0.5,0.5,0.5,sub-057
30,31,symmetric,3.05,3.05,1.0525,gamble,-3.05,-3.55,0.5,0.5,sub-057
31,32,symmetric,3.05,3.05,0.83566,gamble,3.05,-0.5,0.5,0.5,sub-057
32,33,negativeSkew,1.75,5.25,0.93629,gamble,-5.25,-5.75,0.75,0.25,sub-057
33,34,symmetric,3.05,3.05,0.85243,gamble,-3.05,-8.8,0.5,0.5,sub-057
34,35,positiveSkew,5.25,1.75,0.76925,gamble,5.25,-3.55,0.25,0.75,sub-057
35,36,positiveSkew,5.25,1.75,0.76948,gamble,-1.75,-5.3,0.25,0.75,sub-057
36,37,negativeSkew,1.75,5.25,1.0521,gamble,1.75,-3.55,0.75,0.25,sub-057
37,38,positiveSkew,5.25,1.75,0.75253,gamble,-1.75,-5.3,0.25,0.75,sub-057
38,39,negativeSkew,1.75,5.25,0.81976,gamble,1.75,-3.55,0.75,0.25,sub-057
39,40,negativeSkew,1.75,5.25,0.80323,gamble,1.75,-1.8,0.75,0.25,sub-057
40,41,negativeSkew,1.75,5.25,0.68613,gamble,1.75,-0.05,0.75,0.25,sub-057
41,42,positiveSkew,5.25,1.75,2.3696,safe,0.0,-0.05,0.25,0.75,sub-057
42,43,negativeSkew,1.75,5.25,0.88583,gamble,-5.25,-5.3,0.75,0.25,sub-057
43,44,symmetric,3.05,3.05,0.81913,gamble,3.05,-2.25,0.5,0.5,sub-057
44,45,positiveSkew,5.25,1.75,0.83588,gamble,-1.75,-4.0,0.25,0.75,sub-057
45,46,symmetric,3.05,3.05,0.95234,gamble,3.05,-0.95,0.5,0.5,sub-057
46,47,symmetric,3.05,3.05,0.76944,gamble,3.05,2.1,0.5,0.5,sub-057
47,48,positiveSkew,5.25,1.75,1.6191,gamble,5.25,7.35,0.25,0.75,sub-057
48,49,symmetric,3.05,3.05,1.0686,gamble,-3.05,4.3,0.5,0.5,sub-057
49,50,positiveSkew,5.25,1.75,0.68581,gamble,-1.75,2.55,0.25,0.75,sub-057
50,51,symmetric,3.05,3.05,0.80245,gamble,-3.05,-0.5,0.5,0.5,sub-057
51,52,positiveSkew,5.25,1.75,0.71911,gamble,-1.75,-2.25,0.25,0.75,sub-057
52,53,symmetric,3.05,3.05,0.68618,gamble,3.05,0.8,0.5,0.5,sub-057
53,54,positiveSkew,5.25,1.75,1.0529,gamble,5.25,6.05,0.25,0.75,sub-057
54,55,negativeSkew,1.75,5.25,0.93584,gamble,1.75,7.8,0.75,0.25,sub-057
55,56,positiveSkew,5.25,1.75,2.1862,gamble,-1.75,6.05,0.25,0.75,sub-057
56,57,negativeSkew,1.75,5.25,0.7026,gamble,1.75,7.8,0.75,0.25,sub-057
57,58,symmetric,3.05,3.05,0.88766,gamble,3.05,10.85,0.5,0.5,sub-057
58,59,symmetric,3.05,3.05,0.73627,gamble,-3.05,7.8,0.5,0.5,sub-057
59,60,negativeSkew,1.75,5.25,0.95301,gamble,1.75,9.55,0.75,0.25,sub-057
60,61,symmetric,3.05,3.05,0.98581,gamble,3.05,12.6,0.5,0.5,sub-057
61,62,negativeSkew,1.75,5.25,1.0196,gamble,1.75,14.35,0.75,0.25,sub-057
62,63,symmetric,3.05,3.05,0.98992,gamble,-3.05,11.3,0.5,0.5,sub-057
63,64,negativeSkew,1.75,5.25,0.81825,gamble,-5.25,6.05,0.75,0.25,sub-057
64,65,positiveSkew,5.25,1.75,0.85287,gamble,-1.75,4.3,0.25,0.75,sub-057
65,66,positiveSkew,5.25,1.75,0.69254,gamble,-1.75,2.55,0.25,0.75,sub-057
66,67,negativeSkew,1.75,5.25,0.60283,gamble,1.75,4.3,0.75,0.25,sub-057
67,68,negativeSkew,1.75,5.25,1.6862,safe,0.0,4.3,0.75,0.25,sub-057
68,69,negativeSkew,1.75,5.25,0.95279,gamble,1.75,6.05,0.75,0.25,sub-057
69,70,symmetric,3.05,3.05,0.91952,gamble,-3.05,3.0,0.5,0.5,sub-057
70,71,positiveSkew,5.25,1.75,1.6191,gamble,-1.75,1.25,0.25,0.75,sub-057
71,72,positiveSkew,5.25,1.75,0.75237,gamble,5.25,6.5,0.25,0.75,sub-057
0,1,symmetric,3.05,3.05,1.0234,gamble,3.05,19.15,0.5,0.5,sub-024
1,2,symmetric,3.05,3.05,0.83995,gamble,-3.05,16.1,0.5,0.5,sub-024
2,3,symmetric,3.05,3.05,1.2908,gamble,3.05,19.15,0.5,0.5,sub-024
3,4,negativeSkew,1.75,5.25,0.99039,safe,0.0,19.15,0.75,0.25,sub-024
4,5,negativeSkew,1.75,5.25,0.87334,gamble,1.75,20.9,0.75,0.25,sub-024
5,6,symmetric,3.05,3.05,0.82321,gamble,3.05,23.95,0.5,0.5,sub-024
6,7,positiveSkew,5.25,1.75,0.90672,safe,0.0,23.95,0.25,0.75,sub-024
7,8,negativeSkew,1.75,5.25,0.70656,gamble,-5.25,18.7,0.75,0.25,sub-024
8,9,positiveSkew,5.25,1.75,0.72347,gamble,5.25,23.95,0.25,0.75,sub-024
9,10,positiveSkew,5.25,1.75,0.77335,gamble,-1.75,22.2,0.25,0.75,sub-024
10,11,positiveSkew,5.25,1.75,0.75645,gamble,-1.75,20.45,0.25,0.75,sub-024
11,12,symmetric,3.05,3.05,0.70661,gamble,-3.05,17.4,0.5,0.5,sub-024
12,13,symmetric,3.05,3.05,0.75667,gamble,3.05,20.45,0.5,0.5,sub-024
13,14,negativeSkew,1.75,5.25,1.1239,gamble,1.75,22.2,0.75,0.25,sub-024
14,15,positiveSkew,5.25,1.75,0.85676,gamble,5.25,27.45,0.25,0.75,sub-024
15,16,negativeSkew,1.75,5.25,0.85678,gamble,1.75,29.2,0.75,0.25,sub-024
16,17,negativeSkew,1.75,5.25,0.80674,gamble,-5.25,23.95,0.75,0.25,sub-024
17,18,positiveSkew,5.25,1.75,0.92355,gamble,-1.75,22.2,0.25,0.75,sub-024
18,19,positiveSkew,5.25,1.75,1.0237,safe,0.0,22.2,0.25,0.75,sub-024
19,20,positiveSkew,5.25,1.75,0.82321,gamble,-1.75,20.45,0.25,0.75,sub-024
20,21,positiveSkew,5.25,1.75,0.80676,safe,0.0,20.45,0.25,0.75,sub-024
21,22,symmetric,3.05,3.05,0.62322,gamble,-3.05,17.4,0.5,0.5,sub-024
22,23,negativeSkew,1.75,5.25,0.85681,gamble,1.75,19.15,0.75,0.25,sub-024
23,24,symmetric,3.05,3.05,0.67314,gamble,3.05,22.2,0.5,0.5,sub-024
24,25,positiveSkew,5.25,1.75,0.84018,gamble,-1.75,20.45,0.25,0.75,sub-024
25,26,negativeSkew,1.75,5.25,1.2239,safe,0.0,20.45,0.75,0.25,sub-024
26,27,negativeSkew,1.75,5.25,0.7901,gamble,-5.25,15.2,0.75,0.25,sub-024
27,28,negativeSkew,1.75,5.25,0.75686,gamble,1.75,16.95,0.75,0.25,sub-024
28,29,symmetric,3.05,3.05,0.75651,gamble,-3.05,13.9,0.5,0.5,sub-024
29,30,symmetric,3.05,3.05,0.8735,gamble,-3.05,10.85,0.5,0.5,sub-024
30,31,symmetric,3.05,3.05,0.67296,gamble,-3.05,7.8,0.5,0.5,sub-024
31,32,symmetric,3.05,3.05,0.60638,safe,0.0,7.8,0.5,0.5,sub-024
32,33,negativeSkew,1.75,5.25,0.73982,gamble,-5.25,2.55,0.75,0.25,sub-024
33,34,symmetric,3.05,3.05,1.5412,gamble,-3.05,-0.5,0.5,0.5,sub-024
34,35,positiveSkew,5.25,1.75,0.78995,gamble,5.25,4.75,0.25,0.75,sub-024
35,36,positiveSkew,5.25,1.75,0.82336,gamble,-1.75,3.0,0.25,0.75,sub-024
36,37,negativeSkew,1.75,5.25,0.79014,gamble,1.75,4.75,0.75,0.25,sub-024
37,38,positiveSkew,5.25,1.75,0.85676,gamble,-1.75,3.0,0.25,0.75,sub-024
38,39,negativeSkew,1.75,5.25,0.94043,safe,0.0,3.0,0.75,0.25,sub-024
39,40,negativeSkew,1.75,5.25,0.67317,gamble,1.75,4.75,0.75,0.25,sub-024
40,41,negativeSkew,1.75,5.25,0.85662,gamble,1.75,6.5,0.75,0.25,sub-024
41,42,positiveSkew,5.25,1.75,1.4911,safe,0.0,6.5,0.25,0.75,sub-024
42,43,negativeSkew,1.75,5.25,0.74,gamble,-5.25,1.25,0.75,0.25,sub-024
43,44,symmetric,3.05,3.05,1.3909,gamble,3.05,4.3,0.5,0.5,sub-024
44,45,positiveSkew,5.25,1.75,0.99022,gamble,-1.75,2.55,0.25,0.75,sub-024
45,46,symmetric,3.05,3.05,0.72321,gamble,3.05,5.6,0.5,0.5,sub-024
46,47,symmetric,3.05,3.05,0.55641,gamble,3.05,8.65,0.5,0.5,sub-024
47,48,positiveSkew,5.25,1.75,0.70648,gamble,5.25,13.9,0.25,0.75,sub-024
48,49,symmetric,3.05,3.05,0.85668,gamble,-3.05,10.85,0.5,0.5,sub-024
49,50,positiveSkew,5.25,1.75,0.89006,gamble,-1.75,9.1,0.25,0.75,sub-024
50,51,symmetric,3.05,3.05,0.80669,gamble,-3.05,6.05,0.5,0.5,sub-024
51,52,positiveSkew,5.25,1.75,0.63963,safe,0.0,6.05,0.25,0.75,sub-024
52,53,symmetric,3.05,3.05,1.0069,gamble,3.05,9.1,0.5,0.5,sub-024
53,54,positiveSkew,5.25,1.75,0.72331,gamble,5.25,14.35,0.25,0.75,sub-024
54,55,negativeSkew,1.75,5.25,1.0238,gamble,1.75,16.1,0.75,0.25,sub-024
55,56,positiveSkew,5.25,1.75,0.89015,gamble,-1.75,14.35,0.25,0.75,sub-024
56,57,negativeSkew,1.75,5.25,0.83993,gamble,1.75,16.1,0.75,0.25,sub-024
57,58,symmetric,3.05,3.05,0.89032,gamble,3.05,19.15,0.5,0.5,sub-024
58,59,symmetric,3.05,3.05,0.97375,gamble,-3.05,16.1,0.5,0.5,sub-024
59,60,negativeSkew,1.75,5.25,0.89005,safe,0.0,16.1,0.75,0.25,sub-024
60,61,symmetric,3.05,3.05,0.78982,gamble,3.05,19.15,0.5,0.5,sub-024
61,62,negativeSkew,1.75,5.25,0.82347,gamble,1.75,20.9,0.75,0.25,sub-024
62,63,symmetric,3.05,3.05,0.72321,gamble,-3.05,17.85,0.5,0.5,sub-024
63,64,negativeSkew,1.75,5.25,0.7899,gamble,-5.25,12.6,0.75,0.25,sub-024
64,65,positiveSkew,5.25,1.75,0.67307,gamble,-1.75,10.85,0.25,0.75,sub-024
65,66,positiveSkew,5.25,1.75,1.0904,safe,0.0,10.85,0.25,0.75,sub-024
66,67,negativeSkew,1.75,5.25,0.65633,gamble,1.75,12.6,0.75,0.25,sub-024
67,68,negativeSkew,1.75,5.25,0.84018,gamble,1.75,14.35,0.75,0.25,sub-024
68,69,negativeSkew,1.75,5.25,0.99017,gamble,1.75,16.1,0.75,0.25,sub-024
69,70,symmetric,3.05,3.05,0.68975,gamble,-3.05,13.05,0.5,0.5,sub-024
70,71,positiveSkew,5.25,1.75,0.78994,gamble,-1.75,11.3,0.25,0.75,sub-024
71,72,positiveSkew,5.25,1.75,0.84,safe,0.0,11.3,0.25,0.75,sub-024
0,1,symmetric,3.05,3.05,1.249,safe,0.0,10.0,0.5,0.5,sub-045
1,2,symmetric,3.05,3.05,1.4861,safe,0.0,10.0,0.5,0.5,sub-045
2,3,symmetric,3.05,3.05,1.0358,safe,0.0,10.0,0.5,0.5,sub-045
3,4,negativeSkew,1.75,5.25,2.1024,gamble,1.75,11.75,0.75,0.25,sub-045
4,5,negativeSkew,1.75,5.25,1.6357,safe,0.0,11.75,0.75,0.25,sub-045
5,6,symmetric,3.05,3.05,1.4358,safe,0.0,11.75,0.5,0.5,sub-045
6,7,positiveSkew,5.25,1.75,1.6191,gamble,-1.75,10.0,0.25,0.75,sub-045
7,8,negativeSkew,1.75,5.25,1.436,gamble,-5.25,4.75,0.75,0.25,sub-045
8,9,positiveSkew,5.25,1.75,2.6857,safe,0.0,4.75,0.25,0.75,sub-045
9,10,positiveSkew,5.25,1.75,1.6526,safe,0.0,4.75,0.25,0.75,sub-045
10,11,positiveSkew,5.25,1.75,1.9858,safe,0.0,4.75,0.25,0.75,sub-045
11,12,symmetric,3.05,3.05,1.586,safe,0.0,4.75,0.5,0.5,sub-045
12,13,symmetric,3.05,3.05,1.3358,gamble,3.05,7.8,0.5,0.5,sub-045
13,14,negativeSkew,1.75,5.25,2.2691,gamble,1.75,9.55,0.75,0.25,sub-045
14,15,positiveSkew,5.25,1.75,2.6027,safe,0.0,9.55,0.25,0.75,sub-045
15,16,negativeSkew,1.75,5.25,2.869,gamble,1.75,11.3,0.75,0.25,sub-045
16,17,negativeSkew,1.75,5.25,1.2693,safe,0.0,11.3,0.75,0.25,sub-045
17,18,positiveSkew,5.25,1.75,1.319,safe,0.0,11.3,0.25,0.75,sub-045
18,19,positiveSkew,5.25,1.75,2.469,safe,0.0,11.3,0.25,0.75,sub-045
19,20,positiveSkew,5.25,1.75,1.1192,safe,0.0,11.3,0.25,0.75,sub-045
20,21,positiveSkew,5.25,1.75,1.2525,safe,0.0,11.3,0.25,0.75,sub-045
21,22,symmetric,3.05,3.05,2.5357,safe,0.0,11.3,0.5,0.5,sub-045
22,23,negativeSkew,1.75,5.25,0.98604,gamble,1.75,13.05,0.75,0.25,sub-045
23,24,symmetric,3.05,3.05,2.0027,safe,0.0,13.05,0.5,0.5,sub-045
24,25,positiveSkew,5.25,1.75,1.3525,safe,0.0,13.05,0.25,0.75,sub-045
25,26,negativeSkew,1.75,5.25,1.5024,gamble,1.75,14.8,0.75,0.25,sub-045
26,27,negativeSkew,1.75,5.25,2.0857,safe,0.0,14.8,0.75,0.25,sub-045
27,28,negativeSkew,1.75,5.25,1.386,gamble,1.75,16.55,0.75,0.25,sub-045
28,29,symmetric,3.05,3.05,0.85256,gamble,-3.05,13.5,0.5,0.5,sub-045
29,30,symmetric,3.05,3.05,1.0357,gamble,-3.05,10.45,0.5,0.5,sub-045
30,31,symmetric,3.05,3.05,0.95244,gamble,-3.05,7.4,0.5,0.5,sub-045
31,32,symmetric,3.05,3.05,1.019,gamble,3.05,10.45,0.5,0.5,sub-045
32,33,negativeSkew,1.75,5.25,1.019,gamble,-5.25,5.2,0.75,0.25,sub-045
33,34,symmetric,3.05,3.05,0.81901,gamble,-3.05,2.15,0.5,0.5,sub-045
34,35,positiveSkew,5.25,1.75,1.3025,safe,0.0,2.15,0.25,0.75,sub-045
35,36,positiveSkew,5.25,1.75,0.98573,safe,0.0,2.15,0.25,0.75,sub-045
36,37,negativeSkew,1.75,5.25,0.85239,gamble,1.75,3.9,0.75,0.25,sub-045
37,38,positiveSkew,5.25,1.75,0.7027,safe,0.0,3.9,0.25,0.75,sub-045
38,39,negativeSkew,1.75,5.25,1.4192,gamble,1.75,5.65,0.75,0.25,sub-045
39,40,negativeSkew,1.75,5.25,1.7857,gamble,1.75,7.4,0.75,0.25,sub-045
40,41,negativeSkew,1.75,5.25,0.83593,safe,0.0,7.4,0.75,0.25,sub-045
41,42,positiveSkew,5.25,1.75,1.0523,safe,0.0,7.4,0.25,0.75,sub-045
42,43,negativeSkew,1.75,5.25,1.1357,gamble,-5.25,2.15,0.75,0.25,sub-045
43,44,symmetric,3.05,3.05,0.88602,gamble,3.05,5.2,0.5,0.5,sub-045
44,45,positiveSkew,5.25,1.75,1.5361,safe,0.0,5.2,0.25,0.75,sub-045
45,46,symmetric,3.05,3.05,0.88565,safe,0.0,5.2,0.5,0.5,sub-045
46,47,symmetric,3.05,3.05,1.119,safe,0.0,5.2,0.5,0.5,sub-045
47,48,positiveSkew,5.25,1.75,1.0357,safe,0.0,5.2,0.25,0.75,sub-045
48,49,symmetric,3.05,3.05,0.78579,safe,0.0,5.2,0.5,0.5,sub-045
49,50,positiveSkew,5.25,1.75,1.8023,safe,0.0,5.2,0.25,0.75,sub-045
50,51,symmetric,3.05,3.05,0.95287,safe,0.0,5.2,0.5,0.5,sub-045
51,52,positiveSkew,5.25,1.75,0.9024,safe,0.0,5.2,0.25,0.75,sub-045
52,53,symmetric,3.05,3.05,1.169,safe,0.0,5.2,0.5,0.5,sub-045
53,54,positiveSkew,5.25,1.75,0.80234,safe,0.0,5.2,0.25,0.75,sub-045
54,55,negativeSkew,1.75,5.25,1.719,gamble,1.75,6.95,0.75,0.25,sub-045
55,56,positiveSkew,5.25,1.75,0.836,safe,0.0,6.95,0.25,0.75,sub-045
56,57,negativeSkew,1.75,5.25,1.3524,gamble,1.75,8.7,0.75,0.25,sub-045
57,58,symmetric,3.05,3.05,1.5024,safe,0.0,8.7,0.5,0.5,sub-045
58,59,symmetric,3.05,3.05,0.86928,gamble,-3.05,5.65,0.5,0.5,sub-045
59,60,negativeSkew,1.75,5.25,0.78568,gamble,1.75,7.4,0.75,0.25,sub-045
60,61,symmetric,3.05,3.05,0.80265,gamble,3.05,10.45,0.5,0.5,sub-045
61,62,negativeSkew,1.75,5.25,1.0527,gamble,1.75,12.2,0.75,0.25,sub-045
62,63,symmetric,3.05,3.05,0.91922,safe,0.0,12.2,0.5,0.5,sub-045
63,64,negativeSkew,1.75,5.25,2.2857,gamble,-5.25,6.95,0.75,0.25,sub-045
64,65,positiveSkew,5.25,1.75,1.0361,safe,0.0,6.95,0.25,0.75,sub-045
65,66,positiveSkew,5.25,1.75,1.6858,safe,0.0,6.95,0.25,0.75,sub-045
66,67,negativeSkew,1.75,5.25,1.3027,gamble,1.75,8.7,0.75,0.25,sub-045
67,68,negativeSkew,1.75,5.25,0.83605,gamble,1.75,10.45,0.75,0.25,sub-045
68,69,negativeSkew,1.75,5.25,0.91903,safe,0.0,10.45,0.75,0.25,sub-045
69,70,symmetric,3.05,3.05,1.2192,safe,0.0,10.45,0.5,0.5,sub-045
70,71,positiveSkew,5.25,1.75,1.0357,safe,0.0,10.45,0.25,0.75,sub-045
71,72,positiveSkew,5.25,1.75,0.86901,safe,0.0,10.45,0.25,0.75,sub-045
0,1,symmetric,3.05,3.05,1.336,gamble,3.05,13.05,0.5,0.5,sub-073
1,2,symmetric,3.05,3.05,0.8693,safe,0.0,13.05,0.5,0.5,sub-073
2,3,symmetric,3.05,3.05,1.7193,safe,0.0,13.05,0.5,0.5,sub-073
3,4,negativeSkew,1.75,5.25,0.96922,safe,0.0,13.05,0.75,0.25,sub-073
4,5,negativeSkew,1.75,5.25,0.83587,safe,0.0,13.05,0.75,0.25,sub-073
5,6,symmetric,3.05,3.05,1.0026,gamble,3.05,16.1,0.5,0.5,sub-073
6,7,positiveSkew,5.25,1.75,1.1359,gamble,-1.75,14.35,0.25,0.75,sub-073
7,8,negativeSkew,1.75,5.25,1.9692,safe,0.0,14.35,0.75,0.25,sub-073
8,9,positiveSkew,5.25,1.75,1.3358,gamble,5.25,19.6,0.25,0.75,sub-073
9,10,positiveSkew,5.25,1.75,1.7194,gamble,-1.75,17.85,0.25,0.75,sub-073
10,11,positiveSkew,5.25,1.75,1.4191,gamble,-1.75,16.1,0.25,0.75,sub-073
11,12,symmetric,3.05,3.05,2.2192,gamble,-3.05,13.05,0.5,0.5,sub-073
12,13,symmetric,3.05,3.05,1.7025,gamble,3.05,16.1,0.5,0.5,sub-073
13,14,negativeSkew,1.75,5.25,1.4529,safe,0.0,16.1,0.75,0.25,sub-073
14,15,positiveSkew,5.25,1.75,1.4361,gamble,5.25,21.35,0.25,0.75,sub-073
15,16,negativeSkew,1.75,5.25,1.3193,safe,0.0,21.35,0.75,0.25,sub-073
16,17,negativeSkew,1.75,5.25,1.3524,safe,0.0,21.35,0.75,0.25,sub-073
17,18,positiveSkew,5.25,1.75,1.2691,safe,0.0,21.35,0.25,0.75,sub-073
18,19,positiveSkew,5.25,1.75,0.78581,gamble,-1.75,19.6,0.25,0.75,sub-073
19,20,positiveSkew,5.25,1.75,1.7356,safe,0.0,19.6,0.25,0.75,sub-073
20,21,positiveSkew,5.25,1.75,1.2363,gamble,-1.75,17.85,0.25,0.75,sub-073
21,22,symmetric,3.05,3.05,1.6195,safe,0.0,17.85,0.5,0.5,sub-073
22,23,negativeSkew,1.75,5.25,1.2524,safe,0.0,17.85,0.75,0.25,sub-073
23,24,symmetric,3.05,3.05,1.8027,safe,0.0,17.85,0.5,0.5,sub-073
24,25,positiveSkew,5.25,1.75,1.2525,gamble,-1.75,16.1,0.25,0.75,sub-073
25,26,negativeSkew,1.75,5.25,1.1025,safe,0.0,16.1,0.75,0.25,sub-073
26,27,negativeSkew,1.75,5.25,1.3859,safe,0.0,16.1,0.75,0.25,sub-073
27,28,negativeSkew,1.75,5.25,1.2523,safe,0.0,16.1,0.75,0.25,sub-073
28,29,symmetric,3.05,3.05,1.6192,gamble,-3.05,13.05,0.5,0.5,sub-073
29,30,symmetric,3.05,3.05,2.5024,gamble,-3.05,10.0,0.5,0.5,sub-073
30,31,symmetric,3.05,3.05,1.7027,gamble,-3.05,6.95,0.5,0.5,sub-073
31,32,symmetric,3.05,3.05,0.85332,gamble,3.05,10.0,0.5,0.5,sub-073
32,33,negativeSkew,1.75,5.25,1.3022,safe,0.0,10.0,0.75,0.25,sub-073
33,34,symmetric,3.05,3.05,2.7873,safe,0.0,10.0,0.5,0.5,sub-073
34,35,positiveSkew,5.25,1.75,1.453,gamble,5.25,15.25,0.25,0.75,sub-073
